ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
BP,positive regulation of muscle atrophy,2,0,0.9999999999999977,1,
MF,mannose transmembrane transporter activity,1,0,0.9999999999999977,1,
BP,mannose transmembrane transport,1,0,0.9999999999999977,1,
BP,valine transport,4,0,0.9999999999999977,1,
BP,norepinephrine transport,22,0,0.9999999999999977,1,
BP,tetraterpenoid biosynthetic process,1,0,0.9999999999999977,1,
BP,carotenoid biosynthetic process,1,0,0.9999999999999977,1,
BP,xanthophyll biosynthetic process,1,0,0.9999999999999977,1,
MF,palmitoyl-CoA hydrolase activity,17,0,0.9999999999999977,1,
MF,inositol bisphosphate phosphatase activity,5,0,0.9999999999999977,1,
MF,"oxidoreductase activity, acting on superoxide radicals as acceptor",4,0,0.9999999999999977,1,
MF,S-formylglutathione hydrolase activity,1,0,0.9999999999999977,1,
BP,urea metabolic process,13,0,0.9999999999999977,1,
BP,epithalamus development,3,0,0.9999999999999977,1,
BP,fourth ventricle development,1,0,0.9999999999999977,1,
BP,adenohypophysis development,16,0,0.9999999999999977,1,
BP,habenula development,3,0,0.9999999999999977,1,
BP,initiation of neural tube closure,1,0,0.9999999999999977,1,
CC,Smc5-Smc6 complex,9,0,0.9999999999999977,1,
MF,A1 adenosine receptor binding,2,0,0.9999999999999977,1,
BP,bombesin receptor signaling pathway,2,0,0.9999999999999977,1,
MF,DNA hairpin binding,1,0,0.9999999999999977,1,
BP,B cell receptor transport within lipid bilayer,1,0,0.9999999999999977,1,
BP,B cell receptor transport into membrane raft,1,0,0.9999999999999977,1,
BP,protein transport out of membrane raft,1,0,0.9999999999999977,1,
BP,chemokine receptor transport out of membrane raft,1,0,0.9999999999999977,1,
BP,negative regulation of transforming growth factor beta3 production,1,0,0.9999999999999977,1,
BP,chemokine receptor transport within lipid bilayer,1,0,0.9999999999999977,1,
MF,endogalactosaminidase activity,1,0,0.9999999999999977,1,
BP,quinolinate catabolic process,1,0,0.9999999999999977,1,
CC,discoidal high-density lipoprotein particle,2,0,0.9999999999999977,1,
MF,zymogen binding,1,0,0.9999999999999977,1,
BP,dorsal aorta development,10,0,0.9999999999999977,1,
BP,testosterone secretion,3,0,0.9999999999999977,1,
BP,medium-chain fatty-acyl-CoA metabolic process,6,0,0.9999999999999977,1,
BP,dopaminergic neuron axon guidance,3,0,0.9999999999999977,1,
MF,T cell receptor binding,11,0,0.9999999999999977,1,CD3G
BP,9-cis-retinoic acid biosynthetic process,4,0,0.9999999999999977,1,
BP,9-cis-retinoic acid metabolic process,4,0,0.9999999999999977,1,
BP,double-strand break repair via synthesis-dependent strand annealing,8,0,0.9999999999999977,1,
BP,positive regulation of skeletal muscle tissue development,20,0,0.9999999999999977,1,
MF,hyaluronan synthase activity,4,0,0.9999999999999977,1,
BP,"musculoskeletal movement, spinal reflex action",2,0,0.9999999999999977,1,
MF,chondroitin hydrolase activity,1,0,0.9999999999999977,1,
MF,"all-trans-retinyl-palmitate hydrolase, 11-cis retinol forming activity",1,0,0.9999999999999977,1,
MF,"all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity",1,0,0.9999999999999977,1,
BP,Sertoli cell fate commitment,1,0,0.9999999999999977,1,
BP,delamination,7,0,0.9999999999999977,1,
BP,lung lobe development,7,0,0.9999999999999977,1,
BP,lung lobe morphogenesis,7,0,0.9999999999999977,1,
BP,positive regulation of vitamin D receptor signaling pathway,6,0,0.9999999999999977,1,
CC,heteromeric SMAD protein complex,8,0,0.9999999999999977,1,
BP,triglyceride-rich lipoprotein particle clearance,7,0,0.9999999999999977,1,
BP,nitrogen cycle metabolic process,13,0,0.9999999999999977,1,
BP,recycling endosome to Golgi transport,2,0,0.9999999999999977,1,
BP,kidney mesenchyme morphogenesis,4,0,0.9999999999999977,1,
BP,metanephric mesenchyme morphogenesis,4,0,0.9999999999999977,1,
BP,membrane bending,1,0,0.9999999999999977,1,
BP,regulation of exocytic insertion of neurotransmitter receptor to postsynaptic membrane,1,0,0.9999999999999977,1,
MF,linear malto-oligosaccharide phosphorylase activity,3,0,0.9999999999999977,1,
MF,SHG alpha-glucan phosphorylase activity,3,0,0.9999999999999977,1,
MF,4-hydroxy-3-all-trans-hexaprenylbenzoate oxygenase activity,1,0,0.9999999999999977,1,
BP,regulation of calcium import into the mitochondrion,2,0,0.9999999999999977,1,
MF,mannose:sodium symporter activity,1,0,0.9999999999999977,1,
MF,fructose:sodium symporter activity,1,0,0.9999999999999977,1,
BP,negative regulation of protein K63-linked ubiquitination,5,0,0.9999999999999977,1,
BP,zeaxanthin biosynthetic process,1,0,0.9999999999999977,1,
BP,regulation of cap-dependent translational initiation,1,0,0.9999999999999977,1,
BP,positive regulation of cap-dependent translational initiation,1,0,0.9999999999999977,1,
BP,L-arginine transmembrane transport,15,0,0.9999999999999977,1,
BP,positive regulation of receptor clustering,6,0,0.9999999999999977,1,
BP,response to tetrachloromethane,4,0,0.9999999999999977,1,
BP,planar cell polarity pathway involved in axon guidance,3,0,0.9999999999999977,1,
BP,positive regulation of canonical Wnt signaling pathway involved in osteoblast differentiation,2,0,0.9999999999999977,1,
BP,regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis,3,0,0.9999999999999977,1,
BP,positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis,3,0,0.9999999999999977,1,
BP,G protein-coupled receptor catabolic process,2,0,0.9999999999999977,1,
CC,CGRP receptor complex,2,0,0.9999999999999977,1,
CC,C/EBP complex,2,0,0.9999999999999977,1,
BP,regulation of testosterone secretion,3,0,0.9999999999999977,1,
BP,positive regulation of testosterone secretion,3,0,0.9999999999999977,1,
BP,regulation of skeletal muscle cell differentiation,20,0,0.9999999999999977,1,
MF,endopolyphosphatase activity,5,0,0.9999999999999978,1,
