ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
BP,regulation of Wnt signaling pathway,335,3,0.7316718630618079,1,"UBAC2,SMURF2,AXIN1,BTRC"
BP,camera-type eye development,343,3,0.7319141199029228,1,"NFIA,FZR1,PDE6A"
BP,cellular response to peptide,373,3,0.7328598792886564,1,"ADIPOR1,PRKCB,PTPRE"
BP,columnar/cuboidal epithelial cell differentiation,122,1,0.7329112439577637,1,DLG5
BP,response to lipopolysaccharide,348,2,0.7331015966707588,1,"PTAFR,MAPKAPK2"
CC,kinetochore,169,1,0.7331577559479551,1,KANSL1
CC,bicellular tight junction,126,1,0.7332719999852294,1,PATJ
BP,regulation of mitochondrion organization,151,1,0.7333196971701295,1,PARK7
BP,tube development,1167,10,0.7335683484608535,1,"ETS1,B4GALT1,NFIA,PRKCB,HEG1,THRA,NPRL3,BTRC,DLG5,SLC12A6"
BP,bone mineralization,122,1,0.7337675526932097,1,SLC24A3
BP,vesicle-mediated transport in synapse,219,2,0.7338129586803486,1,"AAK1,PRKCB"
BP,limbic system development,123,1,0.7340123357978756,1,OGDH
BP,response to radiation,424,3,0.7353789892470735,1,"DNMT3A,MAP4K3,BABAM2"
BP,cellular response to hexose stimulus,137,1,0.7357589010151077,1,SLC12A6
MF,signaling receptor binding,1481,11,0.7363782628470265,1,"PARK7,FKBP1A,AAK1,METRNL,P2RY2,IL20,CKLF,PDE4D,TMBIM1,DST,CD9,BABAM2,GAB2"
BP,B cell differentiation,153,1,0.7363937624591882,1,INPP5D
BP,viral entry into host cell,153,1,0.7373188811230358,1,TRIM26
BP,telomere maintenance,155,1,0.7375198307226923,1,ZBTB48
BP,positive regulation of hormone secretion,140,1,0.7380217000485524,1,PRKCB
BP,microtubule-based movement,416,3,0.7382857491540125,1,"KIF1B,BICD2,DST"
BP,microtubule polymerization or depolymerization,134,1,0.7385976712993485,1,CCDC57
BP,MAPK cascade,767,6,0.7387215950589121,1,"AKAP13,SH3RF1,ARHGEF5,AXIN1,MAP4K3,MAPKAPK2"
BP,negative regulation of cellular component organization,726,6,0.7388091828453868,1,"PARK7,DENND5A,RPS6KA2,THRA,RIN3,CAPG"
BP,response to xenobiotic stimulus,431,3,0.7388146607437271,1,"DNMT3A,ACSL1,PRKCB"
MF,protein-containing complex binding,1748,15,0.7388702261623431,1,"PARK7,DNMT3A,AAK1,BICD2,PATZ1,GEMIN5,AUTS2,NFIA,FZR1,PRKCB,EP400,DST,THRA,CAPG,URI1,CD9"
BP,response to salt,362,3,0.7388901614836991,1,"DNMT3A,P2RY2,PRKCB"
BP,mesoderm development,133,1,0.7389982421469943,1,AXIN1
CC,protein-containing complex,6388,49,0.7391890353251922,1,"CHP1,PARK7,DLST,DNMT3A,ETFB,ETS1,FARSA,ZNRF2,FKBP1A,KIF1B,ZC3H3,EXOC6B,BICD2,VPS39,RYBP,GEMIN5,FBXW8,EHF,B4GALT1,KANSL1,BOLA3,LCAT,NFIA,OGDH,PAM16,FZR1,PDE4D,ANAPC11,CAB39,GATB,PNN,PDPR,TRAPPC14,PRKCB,TRERF1,GNG12,EP400,SMURF2,CREB3L2,THRA,NPRL3,CAPG,AXIN1,MRPL45,URI1,CREG1,BTRC,CD9,BABAM2,RNF144A,MAML1"
BP,contractile actin filament bundle assembly,109,1,0.7392508478607878,1,ARHGEF5
BP,stress fiber assembly,109,1,0.7392508478607878,1,ARHGEF5
BP,peptide transport,262,2,0.7393206967414766,1,"PARK7,PRKCB"
BP,regulation of synapse assembly,114,1,0.7400799891989056,1,DLG5
CC,organelle subcompartment,1490,11,0.7402120688061024,1,"LPCAT3,ACSL1,FKBP1A,DENND5A,B4GALT1,UBAC2,DIPK1A,GRAMD1B,CREB3L2,DST,TKT,RNF103,SLC66A2"
MF,cysteine-type peptidase activity,170,1,0.7408505058018113,1,CLC
CC,specific granule,160,1,0.7411933286854007,1,"UBR4,TMBIM1"
CC,filopodium,108,1,0.7412924143168644,1,B4GALT1
BP,tube morphogenesis,950,8,0.7418557712037743,1,"ETS1,B4GALT1,PRKCB,HEG1,NPRL3,BTRC,DLG5,SLC12A6"
BP,skin development,316,2,0.7421727100315636,1,"IL20,PRKCH"
BP,cellular response to hypoxia,146,1,0.7428213426675753,1,DNMT3A
BP,cellular response to monosaccharide stimulus,139,1,0.7430482554028859,1,SLC12A6
BP,Wnt signaling pathway,456,4,0.7431127055890293,1,"GRK5,UBAC2,SMURF2,AXIN1,BTRC"
BP,cellular response to extracellular stimulus,277,2,0.743238833503592,1,"NPRL3,MTMR3"
BP,regulation of TOR signaling,144,1,0.7435853618180234,1,NPRL3
BP,regulation of protein-containing complex disassembly,123,1,0.7436770594771898,1,CAPG
BP,viral life cycle,316,2,0.7439686259353324,1,"NFIA,TRIM26"
BP,in utero embryonic development,391,3,0.743981932403658,1,"FBXW8,HEG1,AXIN1"
BP,regulation of cellular localization,976,8,0.7444454782654224,1,"CHP1,PARK7,FKBP1A,AAK1,UBAC2,NDFIP2,PRKCB,PRKCH,TMBIM1,ARHGEF5"
BP,lymphocyte differentiation,428,3,0.7450564543001676,1,"PATZ1,INPP5D,ENTPD7,SH3RF1"
CC,protein kinase complex,147,1,0.7460105111796331,1,CAB39
BP,negative regulation of locomotion,422,3,0.7462222160201144,1,"PATZ1,ADIPOR1,RIN3,DLG5"
BP,cell-cell signaling by wnt,458,4,0.746829122250698,1,"GRK5,UBAC2,SMURF2,AXIN1,BTRC"
BP,response to acid chemical,141,1,0.7477416221996074,1,DNMT3A
BP,protein localization to cell periphery,351,3,0.7479209370731322,1,"TTC7B,PRKCH,TMBIM1,SLMAP"
BP,cellular response to growth factor stimulus,726,6,0.7480426757437795,1,"FKBP1A,NFIA,PRKCB,SMURF2,AXIN1,URI1,MAPKAPK2"
BP,regulation of response to cytokine stimulus,181,1,0.748202491922735,1,MAPKAPK2
MF,helicase activity,153,1,0.7483206878882447,1,EP400
BP,integrin-mediated signaling pathway,111,1,0.7483726600405538,1,DST
BP,positive regulation of DNA metabolic process,296,2,0.7484180934613053,1,"EP400,BABAM2"
BP,regulation of lymphocyte mediated immunity,186,1,0.7488738532114345,1,CLC
BP,positive regulation of lipid metabolic process,145,1,0.7494685731706294,1,CHP1
BP,double-strand break repair via homologous recombination,174,1,0.7499436800575753,1,EP400
BP,microtubule cytoskeleton organization involved in mitosis,162,1,0.7502988473318326,1,MCPH1
BP,protein transport,1563,12,0.7504416141056797,1,"CHP1,PARK7,MON2,EXOC6B,BICD2,VPS39,UBAC2,PAM16,TVP23B,NDFIP2,PRKCB,ARHGEF5,SNX21"
CC,tight junction,131,1,0.7507225215947206,1,PATJ
BP,positive regulation of innate immune response,339,2,0.7518771336964607,1,"ZNRF1,MAPKAPK2"
BP,cellular response to reactive oxygen species,153,1,0.7521681931047224,1,PARK7
BP,cell-substrate junction assembly,95,1,0.7522273917314917,1,DST
CC,synaptic vesicle membrane,126,1,0.7525639263986363,1,ZNRF1
CC,exocytic vesicle membrane,126,1,0.7525639263986363,1,ZNRF1
CC,cell projection membrane,351,3,0.7532016127105493,1,"B4GALT1,PDE6A,PRKCB"
MF,cytoskeletal motor activity,111,1,0.7533677848392206,1,KIF1B
BP,chondrocyte differentiation,114,1,0.7536874565951512,1,CREB3L2
BP,cellular nitrogen compound catabolic process,527,3,0.7540198956488792,1,"PDE4D,ENTPD7,MAPKAPK2"
CC,"condensed chromosome, centromeric region",180,1,0.7542195579513236,1,KANSL1
BP,blood vessel endothelial cell migration,181,1,0.7547564126086955,1,ETS1
BP,export from cell,900,7,0.7548373949481726,1,"PARK7,EXOC6B,PNKD,TVP23B,CKLF,PRKCB,PTAFR,GAB2"
BP,positive regulation of protein secretion,144,1,0.7549407050453838,1,PRKCB
BP,monoatomic ion transport,1252,10,0.7550310978328505,1,"CHP1,FKBP1A,PDE4D,CAB39,NDFIP2,PRKCB,SLC24A3,SLC12A4,SLMAP,ANXA9,SLC12A6"
BP,entry into host,160,1,0.7553029431907423,1,TRIM26
BP,formation of primary germ layer,127,1,0.7558485661794271,1,AXIN1
BP,establishment of protein localization,1679,13,0.7560928610160044,1,"CHP1,PARK7,MON2,EXOC6B,BICD2,VPS39,UBAC2,PAM16,TVP23B,NDFIP2,PRKCB,SMYD3,ARHGEF5,SNX21"
BP,response to molecule of bacterial origin,369,2,0.7561148776945179,1,"PTAFR,MAPKAPK2"
BP,organelle fusion,156,1,0.7563413284312372,1,VPS39
BP,regulation of G protein-coupled receptor signaling pathway,138,1,0.7563631280303731,1,GRK5
BP,recombinational repair,178,1,0.7567654502565427,1,EP400
BP,protein-RNA complex assembly,209,1,0.7570542092018622,1,GEMIN5
BP,phosphatidylinositol 3-kinase/protein kinase B signal transduction,289,2,0.7580934394864358,1,"PARK7,GAB2"
BP,release of sequestered calcium ion into cytosol,135,1,0.7587257509404988,1,"FKBP1A,PDE4D"
BP,regulation of MAP kinase activity,142,1,0.75874263539111,1,ARHGEF5
BP,cardiac muscle contraction,139,1,0.7590484417399124,1,PDE4D
BP,regulation of cell cycle phase transition,455,3,0.7591838453819907,1,"FZR1,ANAPC11,BABAM2"
BP,growth,920,8,0.7597396087545544,1,"AUTS2,ADIPOR1,PRKCB,BIN3,HEG1,TKT,URI1,CD9"
MF,peptidase regulator activity,225,1,0.759962581804927,1,ITIH1
CC,non-motile cilium,164,1,0.7608532543274573,1,PDE6A
BP,Golgi organization,152,1,0.7612163479901637,1,FBXW8
BP,regulation of cell population proliferation,2268,19,0.7612909629872215,1,"CLC,ETS1,DENND5A,AUTS2,FBXW8,B4GALT1,GRK5,INPP5D,FZR1,TRAPPC14,PRKCH,BIN3,PTAFR,SH3RF1,RPS6KA2,RREB1,DLG5,CD9,GAB2"
BP,ncRNA transcription,136,1,0.761838561747078,1,ETS1
BP,positive regulation of cell-substrate adhesion,123,1,0.762116987071322,1,RREB1
BP,negative regulation of sequestering of calcium ion,136,1,0.762681240467048,1,"FKBP1A,PDE4D"
BP,odontogenesis,132,1,0.7627996382565381,1,PRKCB
BP,heterocycle catabolic process,528,3,0.7637829301297341,1,"PDE4D,ENTPD7,MAPKAPK2"
CC,plasma membrane,5448,45,0.7638813436565169,1,"PATJ,CHP1,PARK7,TTC7B,DSC1,ZNRF2,FKBP1A,AAK1,RHOBTB2,BICD2,UBR4,SERINC5,B4GALT1,GRK5,INPP5D,SLC16A12,P2RY2,ADIPOR1,PDE4D,PDE6A,PNN,TRAPPC14,PRKCB,PRKCH,GNG12,PTAFR,SLC24A3,PTH2R,GRAMD1B,HEG1,PTPRE,RALGDS,TMBIM1,SMURF2,SLC12A4,DST,SLMAP,ARHGEF5,AXIN1,ANXA9,TMEM117,ZNRF1,DLG5,CD9,RNF144A,GAB2,SLC12A6"
BP,positive regulation of amide metabolic process,169,1,0.7639751336542195,1,PTAFR
CC,synapse,1446,14,0.7639925304019876,1,"SCGN,PARK7,ZNRF2,AAK1,KIF1B,PNKD,PRKCB,RPS6KA2,SLC12A4,TRIO,ANXA9,ZNRF1,RPS6KA4,DLG5,SLC12A6"
BP,telomere organization,184,1,0.7644559290738187,1,ZBTB48
BP,regulation of sequestering of calcium ion,138,1,0.7645505979540388,1,"FKBP1A,PDE4D"
BP,cellular response to chemical stimulus,2727,21,0.764766704925682,1,"PARK7,DNMT3A,ACSL1,P2RY2,ADIPOR1,CKLF,CAB39,PRKCB,TRERF1,PTAFR,GRAMD1B,PTPRE,RPS6KA2,SMYD3,THRA,ARHGEF5,RIN3,URI1,BTRC,RPS6KA4,MAPKAPK2,SLC12A6"
BP,cardiac chamber morphogenesis,127,1,0.7648842138657435,1,"FKBP1A,HEG1"
BP,cerebral cortex development,125,1,0.7661928361163879,1,MCPH1
BP,cellular response to xenobiotic stimulus,191,1,0.7666255429878386,1,ACSL1
BP,cellular response to decreased oxygen levels,157,1,0.7668652630483851,1,DNMT3A
BP,hemopoiesis,943,7,0.7673563640725145,1,"ETS1,PATZ1,INPP5D,IL20,ENTPD7,SH3RF1,THRA,GAB2"
BP,regulation of protein binding,142,1,0.7674002482810166,1,"PARK7,FKBP1A"
BP,positive regulation of monoatomic ion transmembrane transport,158,1,0.7680698941571433,1,CHP1
BP,regulation of protein localization to cell periphery,137,1,0.7683713646722181,1,"PRKCH,TMBIM1"
BP,gland morphogenesis,122,1,0.7692525447071967,1,BTRC
BP,regulation of cell cycle process,742,5,0.7692706617696248,1,"FZR1,ANAPC11,RPS6KA2,MCPH1,BABAM2"
BP,placenta development,151,1,0.7695361263834988,1,FBXW8
BP,positive regulation of intracellular protein transport,155,1,0.7696242842206049,1,CHP1
BP,post-transcriptional regulation of gene expression,1051,4,0.7696507207871407,1,"GEMIN5,ZC3H7A,PTAFR,MAPKAPK2"
CC,endoplasmic reticulum membrane,1173,8,0.7696929759172173,1,"LPCAT3,ACSL1,FKBP1A,UBAC2,DIPK1A,GRAMD1B,CREB3L2,DST,TKT,RNF103"
BP,carbohydrate catabolic process,162,1,0.7700002447216958,1,OGDH
BP,steroid biosynthetic process,183,1,0.7711260767066165,1,LPCAT3
BP,regulation of smooth muscle cell proliferation,170,1,0.7713145140554912,1,PTAFR
BP,transmembrane transport,1550,12,0.7713256696977887,1,"CHP1,ACSL1,FKBP1A,SLC16A12,PAM16,PDE4D,CAB39,PRKCB,SLC45A4,SLC24A3,SLC12A4,SLMAP,ANXA9,SLC12A6"
BP,negative regulation of epithelial cell proliferation,173,1,0.771483305502455,1,B4GALT1
BP,regulation of muscle cell differentiation,162,1,0.7725958442270584,1,MAML1
CC,mitochondrial protein-containing complex,283,1,0.7727238040245243,1,"PAM16,MRPL45"
CC,coated vesicle,307,2,0.7731394936406398,1,"AAK1,CD9"
BP,sequestering of calcium ion,142,1,0.7732279594583822,1,"FKBP1A,PDE4D"
BP,mitotic sister chromatid segregation,183,1,0.7732359669193741,1,ANAPC11
BP,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,191,1,0.7734086730498289,1,CLC
CC,endoplasmic reticulum subcompartment,1178,8,0.773532374967494,1,"LPCAT3,ACSL1,FKBP1A,UBAC2,DIPK1A,GRAMD1B,CREB3L2,DST,TKT,RNF103"
BP,protein-RNA complex organization,217,1,0.773654854975408,1,GEMIN5
BP,negative regulation of canonical Wnt signaling pathway,138,1,0.7738838070541662,1,"UBAC2,AXIN1"
BP,smooth muscle cell proliferation,174,1,0.7739037700102378,1,PTAFR
BP,cell-substrate junction organization,102,1,0.7752339590515499,1,DST
CC,vacuolar lumen,175,1,0.7754795737113991,1,CREG1
CC,late endosome,309,2,0.7760021269673655,1,"VPS39,NDFIP2"
BP,endocrine system development,139,1,0.7774153989808057,1,THRA
CC,Golgi membrane,665,5,0.77749924782696,1,"CHP1,DENND5A,B4GALT1,NDFIP2,NDST2"
MF,"catalytic activity, acting on RNA",387,2,0.7775689410627256,1,"FARSA,GATB"
BP,response to growth factor,756,6,0.7782867550089619,1,"FKBP1A,NFIA,PRKCB,SMURF2,AXIN1,URI1,MAPKAPK2"
CC,cell leading edge,421,4,0.778648403867094,1,"AAK1,SH3RF1,DST,CAPG"
BP,aromatic compound catabolic process,546,3,0.778918017668243,1,"PDE4D,ENTPD7,MAPKAPK2"
BP,chemotaxis,464,3,0.7795572218372873,1,"CKLF,PTAFR,ARHGEF5,RIN3"
BP,sphingolipid metabolic process,162,1,0.7803159108793056,1,CEL
BP,taxis,466,3,0.7803213625118801,1,"CKLF,PTAFR,ARHGEF5,RIN3"
BP,positive regulation of neurogenesis,242,2,0.7803232059660759,1,"FBXW8,PRKCH"
BP,mesenchymal cell differentiation,262,2,0.7803466684428516,1,"ADIPOR1,DLG5"
BP,cellular component assembly,2992,24,0.7804036568179489,1,"LPCAT3,PATJ,AKAP13,PARK7,FARSA,VPS39,GEMIN5,AUTS2,FBXW8,CCDC57,BOLA3,LCAT,TRAPPC14,PRKCH,BIN3,SMYD3,DST,THRA,ARHGEF5,CAPG,AXIN1,MTMR3,DLG5,CD9"
BP,protein import into nucleus,159,1,0.7809539321633776,1,CHP1
BP,actin filament organization,458,4,0.7818589500889456,1,"RHOBTB2,BIN3,ARHGEF5,CAPG"
BP,female pregnancy,185,1,0.7834161734784431,1,SMURF2
BP,circulatory system development,1220,10,0.7834984937012865,1,"AKAP13,ETS1,FKBP1A,FBXW8,B4GALT1,PRKCB,HEG1,RPS6KA2,NPRL3,MAML1,SLC12A6"
MF,transmembrane transporter binding,133,1,0.7837373844313,1,"FKBP1A,PDE4D"
BP,positive regulation of response to biotic stimulus,364,2,0.7848135829652092,1,"ZNRF1,MAPKAPK2"
BP,cellular response to radiation,180,1,0.7849992351858932,1,BABAM2
BP,monoatomic ion transmembrane transport,1024,8,0.7853696603655849,1,"CHP1,FKBP1A,PDE4D,CAB39,SLC24A3,SLC12A4,SLMAP,ANXA9,SLC12A6"
BP,T cell differentiation,307,2,0.7857203373749971,1,"PATZ1,ENTPD7,SH3RF1"
BP,regulation of endocytosis,290,2,0.7857542531165362,1,"AAK1,RIN3"
CC,nuclear periphery,150,1,0.7857785223416024,1,DNMT3A
BP,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,179,1,0.7859411024856766,1,"FKBP1A,SMURF2"
MF,SH3 domain binding,122,1,0.78599485161607,1,INPP5D
BP,negative regulation of neuron apoptotic process,163,1,0.7865610873072728,1,PARK7
MF,protein phosphatase binding,141,1,0.7868842075630207,1,MTMR3
BP,regulation of actin filament polymerization,135,1,0.7871316872725811,1,CAPG
BP,response to peptide hormone,429,3,0.7881290887279342,1,"ADIPOR1,PRKCB,PTPRE"
CC,cytoplasmic region,290,2,0.7881751295402734,1,"KIF1B,DST"
BP,cellular response to transforming growth factor beta stimulus,286,2,0.7887198878913861,1,"FKBP1A,SMURF2,AXIN1"
BP,positive regulation of cellular component biogenesis,503,4,0.7890041125489315,1,"PARK7,AUTS2,ARHGEF5,DLG5"
BP,defense response to bacterium,308,1,0.7891942525773692,1,PRG2
BP,multicellular organism growth,147,1,0.7893310726314211,1,HEG1
BP,axon extension,121,1,0.7895200898629595,1,AUTS2
MF,receptor ligand activity,503,2,0.7896114704313173,1,"METRNL,IL20,CKLF"
BP,apoptotic signaling pathway,620,4,0.7896658533733042,1,"PARK7,SH3RF1,TMBIM1,TMEM117,URI1"
BP,import into nucleus,164,1,0.7899546398103092,1,CHP1
MF,hexosyltransferase activity,195,1,0.790668070528471,1,B4GALT1
CC,intracellular non-membrane-bounded organelle,5620,43,0.7907376684926427,1,"PATJ,AKAP13,CHP1,PARK7,DNMT3A,ETS1,ZNRF2,FKBP1A,KIF1B,BICD2,UBR4,SERINC5,AUTS2,FBXW8,EHF,CCDC57,KANSL1,ZBTB48,INPP5D,PPP1R12B,NFIA,PDE4D,ANAPC11,CAB39,PNN,TRAPPC14,PRKCB,TRERF1,BIN3,EP400,RPS6KA2,RREB1,CREB3L2,DST,THRA,SLMAP,CSTPP1,MCPH1,ARHGEF5,CAPG,AXIN1,MRPL45,DLG5,MAPKAPK2"
CC,non-membrane-bounded organelle,5621,43,0.791011499473182,1,"PATJ,AKAP13,CHP1,PARK7,DNMT3A,ETS1,ZNRF2,FKBP1A,KIF1B,BICD2,UBR4,SERINC5,AUTS2,FBXW8,EHF,CCDC57,KANSL1,ZBTB48,INPP5D,PPP1R12B,NFIA,PDE4D,ANAPC11,CAB39,PNN,TRAPPC14,PRKCB,TRERF1,BIN3,EP400,RPS6KA2,RREB1,CREB3L2,DST,THRA,SLMAP,CSTPP1,MCPH1,ARHGEF5,CAPG,AXIN1,MRPL45,DLG5,MAPKAPK2"
CC,microtubule associated complex,155,1,0.791567153017054,1,KIF1B
BP,intracellular glucose homeostasis,156,1,0.7916115642819703,1,SLC12A6
CC,extrinsic component of plasma membrane,124,1,0.7919882883349201,1,GNG12
BP,positive regulation of peptidyl-tyrosine phosphorylation,167,1,0.7925114462157334,1,IL20
MF,transmembrane transporter activity,1101,8,0.7927492406014962,1,"CHP1,SERINC5,SLC16A12,SLC45A4,SLC24A3,SLC12A4,ANXA9,SLC12A6"
BP,innate immune response,945,5,0.7929023652313641,1,"SERINC5,TRIM26,AKAP1,ZNRF1,MAPKAPK2"
CC,nuclear membrane,309,2,0.7929804333439004,1,"GRK5,FZR1"
BP,regulation of cell migration,1034,8,0.7936827079902795,1,"ETS1,PATZ1,ADIPOR1,PTAFR,RREB1,SMURF2,RIN3,DLG5,CD9"
BP,adult behavior,145,1,0.7938492305905092,1,PARK7
BP,macroautophagy,329,2,0.7943397824055403,1,"VPS39,MTMR3"
BP,regulation of angiogenesis,349,2,0.7948696756022385,1,"ETS1,PRKCB"
MF,lyase activity,190,1,0.7949067952476114,1,PARK7
BP,positive regulation of cell projection organization,355,3,0.7959082266095148,1,"AUTS2,FBXW8,RREB1"
BP,cytoskeleton organization,1501,13,0.7959484858042963,1,"PATJ,AKAP13,CHP1,RHOBTB2,BICD2,AUTS2,CCDC57,BIN3,DST,MCPH1,ARHGEF5,CAPG,AXIN1"
BP,movement in host,184,1,0.7965623020000705,1,TRIM26
BP,hormone secretion,307,2,0.7971411718130399,1,"PARK7,PRKCB"
BP,TOR signaling,164,1,0.7971700044330652,1,NPRL3
BP,amino acid transport,150,1,0.7978660590608555,1,SERINC5
BP,negative regulation of immune response,204,1,0.7981748492900014,1,INPP5D
BP,cellular response to oxygen levels,173,1,0.7985647399614103,1,DNMT3A
BP,cell growth,496,4,0.7986535704666384,1,"AUTS2,ADIPOR1,BIN3,URI1"
BP,cell junction organization,756,7,0.7990935091213286,1,"PATJ,NFIA,PRKCH,HEG1,DST,DLG5,CD9"
BP,second-messenger-mediated signaling,307,2,0.7993969409281378,1,"CHP1,PDE4D"
BP,mononuclear cell migration,204,1,0.7997174303376269,1,"CKLF,ARHGEF5"
BP,regulation of vasculature development,354,2,0.7999871592710738,1,"ETS1,PRKCB"
BP,negative regulation of apoptotic process,899,6,0.8005872609892267,1,"PARK7,GRK5,PRKCH,SH3RF1,TMBIM1,URI1,BABAM2"
BP,locomotion,1324,10,0.8006694500735063,1,"ETS1,PATZ1,ADIPOR1,CKLF,PTAFR,RREB1,SMURF2,ARHGEF5,RIN3,DLG5,CD9"
BP,response to transforming growth factor beta,292,2,0.8010226463573569,1,"FKBP1A,SMURF2,AXIN1"
MF,signaling receptor activator activity,508,2,0.8013412219763475,1,"METRNL,IL20,CKLF"
BP,organic cyclic compound catabolic process,575,3,0.8018494520749445,1,"PDE4D,ENTPD7,MAPKAPK2"
BP,heart development,615,5,0.801887832657417,1,"AKAP13,FKBP1A,HEG1,RPS6KA2,NPRL3,MAML1"
BP,positive regulation of cell migration,570,4,0.8024043712596522,1,"ETS1,PTAFR,RREB1,SMURF2"
BP,protein localization to nucleus,308,2,0.8029188780551348,1,"CHP1,PARK7"
MF,ATP-dependent activity,566,4,0.8032339458134112,1,"ACSM6,ACSL1,KIF1B,EP400"
BP,response to organonitrogen compound,1056,8,0.8036905510198993,1,"DNMT3A,UBAC2,P2RY2,ADIPOR1,PRKCB,PTAFR,PTPRE,RNF103,CD9"
CC,apical junction complex,150,1,0.803905546838116,1,PATJ
BP,peptide metabolic process,971,5,0.8042182468841392,1,"FARSA,GEMIN5,GATB,PTAFR,MRPL45"
BP,regulation of adaptive immune response,205,1,0.8047244309919506,1,CLC
BP,positive regulation of cell cycle,333,2,0.8056056009336672,1,"CCDC57,ANAPC11"
BP,cell fate commitment,286,2,0.8062481843546264,1,"ZNF521,NFIA"
BP,negative regulation of cell population proliferation,952,7,0.8071473565444762,1,"ETS1,DENND5A,B4GALT1,INPP5D,RPS6KA2,DLG5,CD9"
MF,ubiquitin protein ligase binding,303,2,0.807335272679478,1,"PATZ1,UBE2G1,AXIN1"
BP,dendrite development,233,2,0.8077593427342074,1,"FBXW8,DLG5"
BP,regulation of monoatomic ion transport,569,4,0.8089801429144508,1,"CHP1,FKBP1A,PDE4D,CAB39,SLMAP"
BP,negative regulation of cell adhesion,311,2,0.809083869388846,1,"DLG5,CD9"
BP,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,170,1,0.8096570781739891,1,PARK7
BP,regulation of actin filament organization,269,2,0.8107172798958411,1,"ARHGEF5,CAPG"
CC,polymeric cytoskeletal fiber,774,5,0.8108040702280749,1,"KIF1B,CCDC57,PNN,DST,CSTPP1"
BP,eye development,390,3,0.8109912513290217,1,"NFIA,FZR1,PDE6A"
BP,hormone transport,318,2,0.8110629430599001,1,"PARK7,PRKCB"
BP,cellular response to lipopolysaccharide,226,1,0.811101397950309,1,PTAFR
BP,mononuclear cell differentiation,480,3,0.8111959351132382,1,"PATZ1,INPP5D,ENTPD7,SH3RF1"
BP,regulation of mRNA stability,230,1,0.8112691465749431,1,MAPKAPK2
BP,skeletal muscle tissue development,164,1,0.8116010802641681,1,BIN3
BP,transmembrane receptor protein tyrosine kinase signaling pathway,634,5,0.8116221454328344,1,"ADIPOR1,PRKCB,PTPRE,MAPKAPK2,GAB2"
BP,action potential,146,1,0.8121196114999366,1,SLMAP
BP,lymphocyte activation involved in immune response,211,1,0.8121480955710033,1,ENTPD7
MF,mRNA binding,596,2,0.8121508834645711,1,"PARK7,GEMIN5"
BP,purine ribonucleotide biosynthetic process,203,1,0.8122492610630971,1,ACSL1
BP,positive regulation of cell-cell adhesion,319,2,0.8123552182813728,1,"ETS1,PTAFR"
BP,actin filament-based movement,133,1,0.8125965248915356,1,PDE4D
BP,positive regulation of developmental process,1363,11,0.8126287228304178,1,"ETS1,FBXW8,METRNL,INPP5D,IL20,PRKCB,PRKCH,RREB1,SMURF2,DLG5,MAML1"
BP,homophilic cell adhesion via plasma membrane adhesion molecules,168,1,0.8137503020485592,1,DSC1
CC,cellular_component,18916,142,0.8140663387999275,1,"LPCAT3,PATJ,CEL,SCGN,AKAP13,CHP1,PARK7,CLC,CDYL2,TLDC2,ACSM6,TTC7B,DLST,DNMT3A,DSC1,PLD5,ETFB,ETS1,ALDH2,ACSL1,FARSA,ZNRF2,FKBP1A,AAK1,HMGXB3,MON2,KIF1B,ZC3H3,RHOBTB2,EXOC6B,ANKRD28,DENND5A,BICD2,VPS39,UBR4,RYBP,PATZ1,SERINC5,ZNF521,GEMIN5,PNKD,AUTS2,PITPNC1,FBXW8,EHF,B4GALT1,CCDC57,KANSL1,METRNL,GRK5,ZC3H7A,ZBTB48,IGSF3,UBAC2,DPPA3,INPP5D,ITIH1,SLC16A12,DIPK1A,BOLA3,ZNF662,LCAT,PPP1R12B,NFIA,OGDH,P2RY2,IL20,ISOC1,PAM16,TVP23B,ADIPOR1,CKLF,FZR1,PDE4D,PDE6A,ANAPC11,CAB39,GATB,PNN,GFOD1,NDFIP2,PDPR,TRAPPC14,PRG2,PRKCB,TRERF1,PRKCH,GLT8D1,BIN3,GNG12,ENTPD7,SLC45A4,PTAFR,SLC24A3,PTH2R,GRAMD1B,HEG1,SH3RF1,EP400,PTPRE,RALGDS,RPS6KA2,RREB1,TMBIM1,SMURF2,SMYD3,CREB3L2,SLC12A4,DST,THRA,TKT,TRIO,UBE2G1,TRIM26,ZNF215,RNF103,SLMAP,CSTPP1,MCPH1,ARHGEF5,RIN3,SLC66A2,OPA3,NPRL3,AKAP1,CAPG,AXIN1,ANXA9,TMEM117,MRPL45,MAP4K3,ZNRF1,NDST2,URI1,CREG1,MTMR3,BTRC,RPS6KA4,SNX21,DLG5,MAPKAPK2,CD9,BABAM2,RNF144A,MAML1,GAB2,SLC12A6"
BP,regulation of calcium ion transmembrane transport,172,1,0.8141155429957552,1,"FKBP1A,PDE4D"
BP,visual system development,394,3,0.8145033226184313,1,"NFIA,FZR1,PDE6A"
