probeID,gene,chromosome,position,beta_delta,p_value,FDR,comparison
cg09186359,MAP4K3,2,39394721,-0.020284041124139528,7.902728866535349e-5,0.03775863238663355,C1_severe_atopic_vs_rest
cg14980016,FAM131B,7,143364064,-0.06289459307062197,7.904673437585982e-5,0.03775863238663355,C1_severe_atopic_vs_rest
cg06386426,LINC01581,15,94099801,0.06280461438907443,7.91016208991631e-5,0.03775863238663355,C1_severe_atopic_vs_rest
cg16335893,NA,12,123149612,-0.062391777706954935,7.912632087847406e-5,0.03775863238663355,C1_severe_atopic_vs_rest
cg14252486,NA,1,60865355,-0.021929928847342406,7.913061967361456e-5,0.03775863238663355,C1_severe_atopic_vs_rest
cg18368116,NA,14,20968112,-0.04852885204351818,7.921887631125337e-5,0.03776709202556047,C1_severe_atopic_vs_rest
cg05988675,GRAP2,22,39920802,-0.059663846536161524,7.9278535604251e-5,0.03776709202556047,C1_severe_atopic_vs_rest
cg27640064,FOXK1,7,4752983,0.07437125071270353,7.931415900437941e-5,0.03776709202556047,C1_severe_atopic_vs_rest
cg07100454,HCFC2,12,104090284,-0.02160356081692809,7.932316539959666e-5,0.03776709202556047,C1_severe_atopic_vs_rest
cg07307484,MINK1,17,4840029,-0.022960371890623506,7.955197959500851e-5,0.03783428608976259,C1_severe_atopic_vs_rest
cg15873326,NA,7,36028345,-0.06912684095003521,7.960570023626807e-5,0.03783428608976259,C1_severe_atopic_vs_rest
cg02046836,UVRAG,11,75839019,-0.0594189530437957,7.961778894463999e-5,0.03783428608976259,C1_severe_atopic_vs_rest
cg07120858,EPB41L3,18,5463619,0.10285156163196114,7.968137212430966e-5,0.03783428608976259,C1_severe_atopic_vs_rest
cg16978168,EZR,6,158806752,-0.06501327416189709,7.968320467159471e-5,0.03783428608976259,C1_severe_atopic_vs_rest
cg00361855,AGAP3,7,151112015,-0.04238038645499083,7.994323254509684e-5,0.03793690515667794,C1_severe_atopic_vs_rest
cg18325315,GTF2IRD1,7,74482900,0.10002767958430153,7.999501748098134e-5,0.03794064453689626,C1_severe_atopic_vs_rest
cg09645818,NA,11,10743045,-0.05659849107863109,8.004964518008544e-5,0.037945727362403286,C1_severe_atopic_vs_rest
cg26853442,NA,5,161751525,-0.028007973103557883,8.023746347100398e-5,0.03797777024156586,C1_severe_atopic_vs_rest
cg06353481,NA,14,60195594,-0.05046479001223087,8.024791713315836e-5,0.03797777024156586,C1_severe_atopic_vs_rest
cg00045025,FOXP1,3,71246184,-0.01607047983585943,8.024908634256387e-5,0.03797777024156586,C1_severe_atopic_vs_rest
cg11338336,NA,11,9651756,-0.054819776693031105,8.044933973787308e-5,0.03805170105810755,C1_severe_atopic_vs_rest
cg09049278,NA,10,31698789,-0.02280148066561264,8.053524007070914e-5,0.03806934171966689,C1_severe_atopic_vs_rest
cg26863842,BAT1,6,31538946,-0.04420232183226733,8.05747438011724e-5,0.03806934171966689,C1_severe_atopic_vs_rest
cg09595384,NA,11,134454703,-0.04609270143159548,8.068227693309759e-5,0.03809931747338259,C1_severe_atopic_vs_rest
cg24481177,C11orf71,11,114398779,-0.057432614640035795,8.082705894529282e-5,0.03814684032861425,C1_severe_atopic_vs_rest
cg03517294,NA,15,39788507,-0.040873073084014784,8.09011541263783e-5,0.038160968417367935,C1_severe_atopic_vs_rest
cg12614529,MND1,4,153348266,-0.07772800819110891,8.102379477342879e-5,0.03819264211959171,C1_severe_atopic_vs_rest
cg02402423,C19orf54,19,40749539,-0.06491948430892437,8.105669563610475e-5,0.03819264211959171,C1_severe_atopic_vs_rest
cg14175823,DNAJA2,16,46962740,-0.05268187975314579,8.111766347429805e-5,0.038200540123510415,C1_severe_atopic_vs_rest
cg00198785,LINC01055,13,46269339,0.11849052917650772,8.130054038823662e-5,0.03826580859345068,C1_severe_atopic_vs_rest
cg22834511,NA,2,8282992,-0.021111215464496666,8.153209334177535e-5,0.03831941203082694,C1_severe_atopic_vs_rest
cg27338511,MAPK10,4,86357182,-0.03658699721541814,8.154276419408833e-5,0.03831941203082694,C1_severe_atopic_vs_rest
cg06863289,NA,14,75310428,-0.03736505444826144,8.154745776748853e-5,0.03831941203082694,C1_severe_atopic_vs_rest
cg17540143,ADORA2B,17,15954575,0.06000623852323038,8.162074590168052e-5,0.03833300587632012,C1_severe_atopic_vs_rest
cg16499536,NR2C2,3,15025106,-0.06512210320180715,8.17388998562673e-5,0.038367644643450896,C1_severe_atopic_vs_rest
cg18261431,TMEM244,6,129843880,-0.07319617030482449,8.185880347871514e-5,0.03840306663612304,C1_severe_atopic_vs_rest
cg15660573,VPS53,17,646464,-0.06117448161165387,8.192632001435338e-5,0.03841388675694167,C1_severe_atopic_vs_rest
cg04223829,NA,7,92032697,-0.07512665113117918,8.202536571793468e-5,0.0384382372375438,C1_severe_atopic_vs_rest
cg03519180,PDZD8,10,117343013,-0.02634914495021819,8.207521693901158e-5,0.0384382372375438,C1_severe_atopic_vs_rest
cg15320416,RTEL1,20,63657671,-0.036854166720155256,8.21171511207966e-5,0.0384382372375438,C1_severe_atopic_vs_rest
cg08044536,NA,5,53256868,-0.022472359573365668,8.215617643394148e-5,0.0384382372375438,C1_severe_atopic_vs_rest
cg08942527,EFNA5,5,107466244,-0.04794818213955228,8.225571534916032e-5,0.03845772888621004,C1_severe_atopic_vs_rest
cg01009225,SND1,7,127887809,-0.04175681767360932,8.237906595957806e-5,0.03845772888621004,C1_severe_atopic_vs_rest
cg03463948,UBASH3B,11,122742150,0.10482803847999984,8.241602998398927e-5,0.03845772888621004,C1_severe_atopic_vs_rest
cg11215870,TGFB1I1,16,31473401,-0.05711898795208228,8.24173258493472e-5,0.03845772888621004,C1_severe_atopic_vs_rest
cg21419012,NR2C2,3,15025101,-0.05611086142699824,8.243976690711232e-5,0.03845772888621004,C1_severe_atopic_vs_rest
cg01899624,NA,5,81787127,-0.04929167695314522,8.253659200733244e-5,0.03845772888621004,C1_severe_atopic_vs_rest
cg12023239,OSBPL3,7,24908974,-0.07301807366384862,8.255020786299221e-5,0.03845772888621004,C1_severe_atopic_vs_rest
cg04100865,TET3,2,74083966,-0.05385375507413234,8.262399929739785e-5,0.03845772888621004,C1_severe_atopic_vs_rest
cg11029191,SIGLEC15,18,45838591,-0.04603651493623951,8.268674184512271e-5,0.03845772888621004,C1_severe_atopic_vs_rest
cg15862950,NA,14,45256252,-0.024576211345797468,8.268814657446633e-5,0.03845772888621004,C1_severe_atopic_vs_rest
cg26314593,RPS3A,4,151102038,-0.02054567949080166,8.26940651971337e-5,0.03845772888621004,C1_severe_atopic_vs_rest
cg06118712,SAMSN1-AS1,21,14582118,-0.036518949045824915,8.273187818747682e-5,0.03845772888621004,C1_severe_atopic_vs_rest
cg04981758,TESK2,1,45488355,-0.0366593446034009,8.286505557524734e-5,0.038475529529578306,C1_severe_atopic_vs_rest
cg00805874,ZBTB12,6,31867847,-0.01929457479669717,8.287387803625882e-5,0.038475529529578306,C1_severe_atopic_vs_rest
cg09547024,TJP2,9,69204646,-0.021728707677255443,8.290374376738677e-5,0.038475529529578306,C1_severe_atopic_vs_rest
cg03060184,NA,19,51754393,0.09264507976443409,8.304109833982622e-5,0.0384983603490988,C1_severe_atopic_vs_rest
cg17057812,DNAJC7,17,42015959,-0.027243817791489017,8.304271273741048e-5,0.0384983603490988,C1_severe_atopic_vs_rest
cg14745607,CBFA2T2,20,33644637,-0.04889035998472018,8.308658899252593e-5,0.0384983603490988,C1_severe_atopic_vs_rest
cg20038717,SCN1A,2,166126160,0.09579146065235,8.319882234717057e-5,0.03851562319005293,C1_severe_atopic_vs_rest
cg18003295,NA,12,32478753,-0.026362958091922774,8.321298625222046e-5,0.03851562319005293,C1_severe_atopic_vs_rest
cg09552289,OSBPL5,11,3162641,-0.03934016691887125,8.354583291631926e-5,0.0386295791391162,C1_severe_atopic_vs_rest
cg09631059,TSPAN4,11,856942,-0.028833307159859812,8.354859262144644e-5,0.0386295791391162,C1_severe_atopic_vs_rest
cg06410620,STX3,11,59787049,-0.077473316255013,8.366534951140024e-5,0.03866287652993344,C1_severe_atopic_vs_rest
cg10619731,NA,12,127765627,-0.03772980072774614,8.375607391114362e-5,0.03866855378058335,C1_severe_atopic_vs_rest
cg18099556,NA,21,35317136,-0.04135375742373916,8.376712971474003e-5,0.03866855378058335,C1_severe_atopic_vs_rest
cg01417401,KRT71,12,52547015,-0.047900910028572705,8.414901646372707e-5,0.038790840947994815,C1_severe_atopic_vs_rest
cg01011462,ARSG,17,68355227,-0.051791760902660106,8.416170087672124e-5,0.038790840947994815,C1_severe_atopic_vs_rest
cg16946254,YWHAZ,8,100949368,-0.08420584390120214,8.416670536837302e-5,0.038790840947994815,C1_severe_atopic_vs_rest
cg11987455,ERMAP,1,42825163,-0.07441972292738562,8.427722934433301e-5,0.03880121035023566,C1_severe_atopic_vs_rest
cg20616301,NA,5,130279239,-0.012821039776662973,8.427900627134154e-5,0.03880121035023566,C1_severe_atopic_vs_rest
cg06203243,ARID1B,6,156816650,-0.07160581484246563,8.435941400860932e-5,0.03881754863384865,C1_severe_atopic_vs_rest
cg01326932,PIP4K2A,10,22670828,-0.020086301385900677,8.455045806887363e-5,0.038862510526226246,C1_severe_atopic_vs_rest
cg22708812,AP5B1,11,65781970,-0.05154878984916717,8.463911250799715e-5,0.038862510526226246,C1_severe_atopic_vs_rest
cg25435273,ANKRD28,3,15756534,-0.03354658113189965,8.464321549256709e-5,0.038862510526226246,C1_severe_atopic_vs_rest
cg13543576,LOC731275,1,243263770,-0.04386055196862302,8.46944058305749e-5,0.038862510526226246,C1_severe_atopic_vs_rest
cg15043421,NA,20,37262601,-0.038621419137810926,8.474946500995163e-5,0.038862510526226246,C1_severe_atopic_vs_rest
cg27488674,NA,17,35807861,-0.04574592253200821,8.482454305435451e-5,0.038862510526226246,C1_severe_atopic_vs_rest
cg21571251,NA,5,10319500,-0.029548964216056187,8.483021885803442e-5,0.038862510526226246,C1_severe_atopic_vs_rest
cg20763401,NA,18,23281942,-0.07190396322639224,8.484864102915616e-5,0.038862510526226246,C1_severe_atopic_vs_rest
cg04152689,NR6A1,9,124567442,-0.033947938145029846,8.488871755016357e-5,0.038862510526226246,C1_severe_atopic_vs_rest
cg02427831,SIGLEC8,19,51458683,-0.04986005985098713,8.490684494569839e-5,0.038862510526226246,C1_severe_atopic_vs_rest
cg18778933,NA,5,53464374,-0.018639999565913133,8.508849043364851e-5,0.03886441940441969,C1_severe_atopic_vs_rest
cg03252770,NA,4,153433202,0.060659685339253644,8.512541280766772e-5,0.03886441940441969,C1_severe_atopic_vs_rest
cg15998761,MFSD6,2,190436058,-0.05538748571389025,8.515687581493512e-5,0.03886441940441969,C1_severe_atopic_vs_rest
cg00158128,NA,1,25351284,-0.07749665987542623,8.522530537722383e-5,0.03886441940441969,C1_severe_atopic_vs_rest
cg25511549,URI1,19,29923979,-0.029117888223609018,8.52569886705884e-5,0.03886441940441969,C1_severe_atopic_vs_rest
cg12666827,METRNL,17,81043176,-0.0457522779953836,8.526741444918233e-5,0.03886441940441969,C1_severe_atopic_vs_rest
cg27178772,PNRC1,6,89085037,-0.04093201147873261,8.529311398455346e-5,0.03886441940441969,C1_severe_atopic_vs_rest
cg20598218,WNK1,12,886718,-0.031161409909348053,8.529551060753595e-5,0.03886441940441969,C1_severe_atopic_vs_rest
cg11142013,MIPEP,13,23867337,-0.03561190549010182,8.536960887430039e-5,0.03886441940441969,C1_severe_atopic_vs_rest
cg09237247,LINC00332,13,40181588,-0.05423420227309558,8.544819650490286e-5,0.03886441940441969,C1_severe_atopic_vs_rest
cg08526209,NA,3,139681477,-0.02793847863140348,8.544994789277769e-5,0.03886441940441969,C1_severe_atopic_vs_rest
cg20935789,RNASE13,14,21035357,-0.010656472798238135,8.545070412195703e-5,0.03886441940441969,C1_severe_atopic_vs_rest
cg09803743,NA,9,94666585,-0.04203199679712188,8.550934477880598e-5,0.03887063193545226,C1_severe_atopic_vs_rest
cg24742388,NA,7,159159925,-0.03053263510587539,8.56476384202367e-5,0.038913027358635326,C1_severe_atopic_vs_rest
cg24054202,NA,5,173833126,0.08371506049830124,8.570040365282268e-5,0.03891653978843617,C1_severe_atopic_vs_rest
cg18505004,CDC42BPB,14,102970050,-0.03873467651209894,8.578437273852142e-5,0.03893421075143842,C1_severe_atopic_vs_rest
cg21550639,TM6SF1,15,83106941,-0.05493212622377607,8.588427782039807e-5,0.03894083623682978,C1_severe_atopic_vs_rest
cg01791392,VANGL1,1,115655530,-0.0660673551770339,8.588909574634735e-5,0.03894083623682978,C1_severe_atopic_vs_rest
cg14611258,C17orf39,17,18043154,-0.05344714797917233,8.597391119477482e-5,0.038958850187093365,C1_severe_atopic_vs_rest
cg14414903,HDAC4,2,239250016,0.04924844643330344,8.619636550469148e-5,0.03900313121016568,C1_severe_atopic_vs_rest
cg07280192,MAML3,4,139849442,-0.07808424385897769,8.625772867213176e-5,0.03900313121016568,C1_severe_atopic_vs_rest
cg14791081,ALS2CR4,2,201644049,-0.06406301729361057,8.626823254186664e-5,0.03900313121016568,C1_severe_atopic_vs_rest
cg15044010,SRPK2,7,105256758,-0.04493495594620663,8.63034943843483e-5,0.03900313121016568,C1_severe_atopic_vs_rest
cg01756799,COASY,17,42563263,-0.03888739010191113,8.634030582891081e-5,0.03900313121016568,C1_severe_atopic_vs_rest
cg19375767,ARID1A,1,26722098,-0.0710198670290929,8.634243744740154e-5,0.03900313121016568,C1_severe_atopic_vs_rest
cg05068615,NA,11,1503992,-0.06350789220562074,8.64525705196118e-5,0.03903247738749403,C1_severe_atopic_vs_rest
cg05302480,NA,12,96813953,-0.03072359303024623,8.659163683238275e-5,0.039074849165523354,C1_severe_atopic_vs_rest
cg00121989,RNU6-19P,12,11901630,-0.0187986245807334,8.665412570183838e-5,0.03908263884837946,C1_severe_atopic_vs_rest
cg01877260,RASGRP1,15,38553282,-0.06678617303462313,8.673360872159509e-5,0.039098081087106856,C1_severe_atopic_vs_rest
cg14374996,NA,6,157747662,-0.05577694083790804,8.684779665750279e-5,0.03912914347089382,C1_severe_atopic_vs_rest
cg25803041,ATP8A2,13,25510659,-0.08069176808163242,8.692814732279629e-5,0.039142374696378233,C1_severe_atopic_vs_rest
cg08532140,FAM26F,6,116782179,-0.024129235205755405,8.696775499801679e-5,0.039142374696378233,C1_severe_atopic_vs_rest
cg01942646,NR0B2,1,26914203,-0.0766260449225193,8.708638659739892e-5,0.03914610622386799,C1_severe_atopic_vs_rest
cg18935453,LRP5,11,68399562,-0.04712555941635201,8.711028361140844e-5,0.03914610622386799,C1_severe_atopic_vs_rest
cg16436004,NA,8,134779760,-0.040953008643314914,8.711194589435439e-5,0.03914610622386799,C1_severe_atopic_vs_rest
cg04834204,ANTXR1,2,69196421,0.07061035850784429,8.717189686322615e-5,0.039152686599870375,C1_severe_atopic_vs_rest
cg23986918,OSBPL6,2,178284865,-0.07080319028733568,8.74191019946858e-5,0.03924332042956453,C1_severe_atopic_vs_rest
cg02464901,NA,2,187986547,-0.03663199929232466,8.752033188217973e-5,0.039262488691436566,C1_severe_atopic_vs_rest
cg24809788,NA,2,24467284,-0.041689784744636665,8.755369019610554e-5,0.039262488691436566,C1_severe_atopic_vs_rest
cg13576859,FBP1,9,94640847,-0.0629896353587359,8.770912703153592e-5,0.039262488691436566,C1_severe_atopic_vs_rest
cg00344307,FNDC3B,3,172324492,-0.06519086629677963,8.771382430850786e-5,0.039262488691436566,C1_severe_atopic_vs_rest
cg17916766,FARS2,6,5525488,0.09855687728062182,8.774185350767991e-5,0.039262488691436566,C1_severe_atopic_vs_rest
cg04230700,COL4A1,13,110816833,-0.03298597093141936,8.775289385477328e-5,0.039262488691436566,C1_severe_atopic_vs_rest
cg09444226,APOLD1,12,12734806,-0.03846808410422813,8.777984446238098e-5,0.039262488691436566,C1_severe_atopic_vs_rest
cg10114537,NA,2,136378036,-0.045140329272965796,8.802332242098297e-5,0.03933303510081167,C1_severe_atopic_vs_rest
cg06755692,HNRNPLL,2,38585855,-0.05618823386472783,8.802859900222387e-5,0.03933303510081167,C1_severe_atopic_vs_rest
cg21609507,GFOD1,6,13445849,-0.04249712624476694,8.81606596503174e-5,0.03937168493960779,C1_severe_atopic_vs_rest
cg17641443,CPSF4L,17,73261906,-0.07178803489670312,8.825656728490971e-5,0.039394157609705216,C1_severe_atopic_vs_rest
cg13969271,NA,3,150733852,-0.07973412780919202,8.8450164466917e-5,0.03944658340671521,C1_severe_atopic_vs_rest
cg07686528,JMJD1C,10,65198176,-0.040661033786070465,8.846531471571445e-5,0.03944658340671521,C1_severe_atopic_vs_rest
cg26105649,C1orf57,1,232951963,-0.04396021807690769,8.85318237932712e-5,0.03945588065735064,C1_severe_atopic_vs_rest
cg10161072,NELFCD,20,58987175,-0.0409763386143941,8.863563736767556e-5,0.03948178520750081,C1_severe_atopic_vs_rest
cg13285893,NA,7,55322933,0.09641859269923315,8.895785229563711e-5,0.03960121410087447,C1_severe_atopic_vs_rest
cg02258019,ZBED4,22,49867452,-0.023218336269489357,8.905487429781399e-5,0.03960121410087447,C1_severe_atopic_vs_rest
cg10655575,NA,3,5021776,-0.03613105073299456,8.905748530774261e-5,0.03960121410087447,C1_severe_atopic_vs_rest
cg04514092,KCNAB1,3,156301407,0.10434667059682934,8.912734336762339e-5,0.03960121410087447,C1_severe_atopic_vs_rest
cg20955193,NA,16,88210325,-0.02813727506861496,8.913288568006653e-5,0.03960121410087447,C1_severe_atopic_vs_rest
cg00259404,TRIM27,6,28917791,0.08817539327846502,8.930977355054386e-5,0.039647578188799035,C1_severe_atopic_vs_rest
cg12141023,NA,8,119502141,-0.08458781942406222,8.936555086924055e-5,0.039647578188799035,C1_severe_atopic_vs_rest
cg00837308,NA,16,88407080,-0.048567102431593526,8.937488116879962e-5,0.039647578188799035,C1_severe_atopic_vs_rest
cg12072340,GNB1,1,1863109,-0.034099800209415804,8.947661443780118e-5,0.03965349493344225,C1_severe_atopic_vs_rest
cg00755791,VCL,10,74008703,-0.023457890435070922,8.947999324217544e-5,0.03965349493344225,C1_severe_atopic_vs_rest
cg04741118,CDK17,12,96327035,-0.08925028691746671,8.957736300047022e-5,0.03965473797387758,C1_severe_atopic_vs_rest
cg02316660,NA,3,182389480,-0.07121155862440313,8.960947907090276e-5,0.03965473797387758,C1_severe_atopic_vs_rest
cg00873453,RGSL1,1,182453781,0.09774815627376436,8.965762075912452e-5,0.03965473797387758,C1_severe_atopic_vs_rest
cg06377585,WDFY3,4,84699215,-0.02348758173087552,8.974704622463144e-5,0.03965473797387758,C1_severe_atopic_vs_rest
cg13544813,YES1,18,808630,-0.06533264876854396,8.975812990874816e-5,0.03965473797387758,C1_severe_atopic_vs_rest
cg06208130,DYM,18,49043932,-0.026285445280165094,8.989020042020293e-5,0.03969279329254941,C1_severe_atopic_vs_rest
cg23206725,KIAA1958,9,112629978,-0.06848265902689256,9.008352702324278e-5,0.03975784476209872,C1_severe_atopic_vs_rest
cg03535218,SPTBN2,11,66709889,-0.06252080781670565,9.021858143060104e-5,0.0397971248496257,C1_severe_atopic_vs_rest
cg25605307,GLT25D2,1,183996178,-0.020896197293922936,9.033750685138835e-5,0.03982724799694984,C1_severe_atopic_vs_rest
cg13886600,FOXP2,7,113781748,-0.019915250239887012,9.037904595721427e-5,0.03982724799694984,C1_severe_atopic_vs_rest
cg18555733,SLC26A4,7,107356169,-0.03707349959687348,9.048123872227635e-5,0.039851958921678164,C1_severe_atopic_vs_rest
cg01437709,CHAC1,15,40954148,-0.04290906218033597,9.060326116074758e-5,0.03986529093564927,C1_severe_atopic_vs_rest
cg25387677,NA,1,207838773,-0.059473967670666844,9.060377271315136e-5,0.03986529093564927,C1_severe_atopic_vs_rest
cg19851810,EPHB2,1,22745817,-0.04847812096268625,9.073041663691002e-5,0.039892372426378025,C1_severe_atopic_vs_rest
cg17725421,NA,12,26869855,-0.017789485920982718,9.07576493374536e-5,0.039892372426378025,C1_severe_atopic_vs_rest
cg10045321,FAM53B,10,124642643,-0.016845082210848246,9.09299721197805e-5,0.039947797288893014,C1_severe_atopic_vs_rest
cg16597993,EPS15L1,19,16578633,-0.04887673075269111,9.112442545144762e-5,0.040012883385528136,C1_severe_atopic_vs_rest
cg18254848,CLC,19,39737309,-0.044015101715548045,9.121819616334758e-5,0.040033715922269744,C1_severe_atopic_vs_rest
cg12105623,LUC7L,16,227864,-0.022697876807562765,9.127603958397397e-5,0.04003876759318288,C1_severe_atopic_vs_rest
cg03240019,NA,16,12611234,-0.024311084594622497,9.132660675481252e-5,0.040040623988018643,C1_severe_atopic_vs_rest
cg15298179,PELP1,17,4699482,-0.04563385756951259,9.158669534662766e-5,0.04006731005795684,C1_severe_atopic_vs_rest
cg20838410,NUBPL,14,31577971,-0.034394570109650795,9.160124661098014e-5,0.04006731005795684,C1_severe_atopic_vs_rest
cg08449791,LINC00299,2,8325324,-0.05262397514566658,9.161911195076274e-5,0.04006731005795684,C1_severe_atopic_vs_rest
cg00292334,NA,5,100780125,0.1053540337339632,9.162424380773275e-5,0.04006731005795684,C1_severe_atopic_vs_rest
cg19017803,LOC285627,5,158893488,-0.014131535744160872,9.166035796298164e-5,0.04006731005795684,C1_severe_atopic_vs_rest
cg17586685,NA,1,87275012,-0.04380002054807358,9.169291580964375e-5,0.04006731005795684,C1_severe_atopic_vs_rest
cg17419299,RB1,13,48302814,-0.035656936470094845,9.171203595506189e-5,0.04006731005795684,C1_severe_atopic_vs_rest
cg04502317,CEP57L1,6,109118587,-0.021225136135756176,9.186454221781036e-5,0.040088271221328985,C1_severe_atopic_vs_rest
cg24872571,LTBP4,19,40623976,-0.06021462644808158,9.187492425296258e-5,0.040088271221328985,C1_severe_atopic_vs_rest
cg21281732,MIR6854,9,98230368,-0.018643012689269847,9.19411640501473e-5,0.040088271221328985,C1_severe_atopic_vs_rest
cg01169396,NA,5,179372900,-0.013013693058469696,9.204224027231804e-5,0.040088271221328985,C1_severe_atopic_vs_rest
cg04225605,LGR4,11,27420444,-0.03095541870131467,9.211144609046673e-5,0.040088271221328985,C1_severe_atopic_vs_rest
cg03708153,CCDC109B,4,109589842,-0.027612385530352793,9.216589462971117e-5,0.040088271221328985,C1_severe_atopic_vs_rest
cg15448631,AMFR,16,56372245,-0.06855631459855506,9.219535509885647e-5,0.040088271221328985,C1_severe_atopic_vs_rest
cg02494549,NA,2,160941853,-0.04027319197481434,9.221745847288261e-5,0.040088271221328985,C1_severe_atopic_vs_rest
cg03665412,FARP2,2,241489944,-0.046257468759380124,9.222432345932626e-5,0.040088271221328985,C1_severe_atopic_vs_rest
cg18633711,NA,6,37155495,-0.052283006628891335,9.227895926417372e-5,0.040088271221328985,C1_severe_atopic_vs_rest
cg15202169,NA,6,135161327,-0.060261666304186653,9.230969085956674e-5,0.040088271221328985,C1_severe_atopic_vs_rest
cg22250781,NHLRC4,16,615887,-0.04958749151049238,9.231669860214949e-5,0.040088271221328985,C1_severe_atopic_vs_rest
cg14378743,OSBPL9,1,52130680,-0.04580891916938609,9.238699012657705e-5,0.04009276988767201,C1_severe_atopic_vs_rest
cg21934772,NA,13,109546602,-0.040732024643156804,9.241984930456985e-5,0.04009276988767201,C1_severe_atopic_vs_rest
cg25620989,NA,5,163434760,-0.05047001861927348,9.251804648452135e-5,0.040115230760507825,C1_severe_atopic_vs_rest
cg24245625,ARL6IP6,2,152720150,-0.029819635129199943,9.258289043820276e-5,0.040123214612815344,C1_severe_atopic_vs_rest
cg11960802,TTC28,22,28351818,-0.0480471636721545,9.27927249858759e-5,0.04015079129748562,C1_severe_atopic_vs_rest
cg12944551,STAT1,2,190975033,-0.03456735759810703,9.279915842600437e-5,0.04015079129748562,C1_severe_atopic_vs_rest
cg26713832,NA,4,140615437,-0.05872708552880448,9.281510588597612e-5,0.04015079129748562,C1_severe_atopic_vs_rest
cg02224988,TTC27,2,32947733,-0.05952242461920575,9.288082311469938e-5,0.04015079129748562,C1_severe_atopic_vs_rest
cg04134965,PARVB,22,44423205,0.056873480034997155,9.289847770368412e-5,0.04015079129748562,C1_severe_atopic_vs_rest
cg06972908,ITGAL,16,30477000,-0.07444534860935763,9.297993920683339e-5,0.04015079129748562,C1_severe_atopic_vs_rest
cg00546403,LINC-PINT,7,131010973,0.02318435232795078,9.30120320716296e-5,0.04015079129748562,C1_severe_atopic_vs_rest
cg11151176,NA,11,69151974,-0.0755347761865795,9.301822385132038e-5,0.04015079129748562,C1_severe_atopic_vs_rest
cg21334405,NA,6,26437850,-0.012610791018961632,9.326656370802972e-5,0.04021539861652833,C1_severe_atopic_vs_rest
cg11324488,NA,12,122679487,-0.05508627457276472,9.331654388302954e-5,0.04021539861652833,C1_severe_atopic_vs_rest
cg26957356,NA,17,40307103,-0.06062255665652966,9.334971065232363e-5,0.04021539861652833,C1_severe_atopic_vs_rest
cg18852698,GPR176,15,39801697,-0.09131974751268512,9.335405070491745e-5,0.04021539861652833,C1_severe_atopic_vs_rest
cg03578005,NA,4,76249519,-0.06740432181099924,9.347472445393404e-5,0.04024731942516991,C1_severe_atopic_vs_rest
cg18676615,NA,22,39984987,-0.05307770024263034,9.36988592355421e-5,0.04032373336957778,C1_severe_atopic_vs_rest
cg08575408,GLIS3-AS1,9,3898614,-0.06320757601349054,9.38555035883344e-5,0.04037104088445314,C1_severe_atopic_vs_rest
cg01082554,SMYD3,1,246451613,-0.014331737994914287,9.395823467218026e-5,0.04039512259126066,C1_severe_atopic_vs_rest
cg14145635,MBOAT1,6,20201350,-0.025881890774018194,9.402897395731912e-5,0.04040543306969927,C1_severe_atopic_vs_rest
cg08553585,LOC101927787,1,234655807,-0.02748380365780193,9.407651080981782e-5,0.040405767877398455,C1_severe_atopic_vs_rest
cg26190209,NA,18,33041390,-0.04161242656105038,9.414654155291151e-5,0.04040639987777892,C1_severe_atopic_vs_rest
cg16001699,ABCA13,7,48245990,0.09773047653961131,9.417149917357913e-5,0.04040639987777892,C1_severe_atopic_vs_rest
cg05152903,CSDA,12,10719619,-0.0446151042002014,9.421920620000745e-5,0.040406806687915055,C1_severe_atopic_vs_rest
cg20114528,ASB8,12,48552006,-0.04525982910520967,9.433050734393784e-5,0.04041639850504729,C1_severe_atopic_vs_rest
cg23043735,MYH15,3,108421177,-0.020041782199768366,9.438549468277532e-5,0.04041639850504729,C1_severe_atopic_vs_rest
cg01424189,PTPN5,11,18754407,0.03694756410803336,9.440709722804955e-5,0.04041639850504729,C1_severe_atopic_vs_rest
cg19178585,UBE3B,12,109533340,-0.035801380081888254,9.452479504279189e-5,0.040437520141494404,C1_severe_atopic_vs_rest
cg20560376,CD9,12,6342778,-0.05872562132871173,9.462816940419586e-5,0.040461712937642086,C1_severe_atopic_vs_rest
cg11909137,SMAD7,18,48934832,0.014407432449617424,9.496617747535898e-5,0.04058615835691712,C1_severe_atopic_vs_rest
cg23548670,RNLS,10,88582202,-0.024569790587251963,9.512839450617161e-5,0.04060767393818972,C1_severe_atopic_vs_rest
cg19475030,NA,3,75273912,-0.01946291069394163,9.514796749487953e-5,0.04060767393818972,C1_severe_atopic_vs_rest
cg09287328,NA,10,132417983,0.056146129069001176,9.518435535725148e-5,0.04060767393818972,C1_severe_atopic_vs_rest
cg19127726,BIRC6,2,32380770,0.09878385912123135,9.524914509077653e-5,0.04060767393818972,C1_severe_atopic_vs_rest
cg20852154,KCNH2,7,150956127,-0.045800545042966226,9.527988668009974e-5,0.04060767393818972,C1_severe_atopic_vs_rest
cg01967511,PDE6B,4,665492,-0.04116776026689366,9.536325831956023e-5,0.04060767393818972,C1_severe_atopic_vs_rest
cg03151445,MIR3646,20,44407641,-0.05852415525403262,9.538814316115669e-5,0.04060767393818972,C1_severe_atopic_vs_rest
