ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
BP,trophectodermal cell fate commitment,1,0,0.9999999999999983,1,
MF,purine nucleobase binding,3,0,0.9999999999999983,1,
BP,acrosome matrix dispersal,1,0,0.9999999999999983,1,
BP,inter-male aggressive behavior,2,0,0.9999999999999983,1,
BP,positive regulation of antimicrobial peptide production,7,0,0.9999999999999983,1,
BP,antigen processing and presentation of endogenous peptide antigen via MHC class Ib via ER pathway,1,0,0.9999999999999983,1,
BP,"antigen processing and presentation of endogenous peptide antigen via MHC class Ib via ER pathway, TAP-dependent",1,0,0.9999999999999983,1,
BP,endodermal-mesodermal cell signaling,1,0,0.9999999999999983,1,
BP,endocardium development,12,0,0.9999999999999983,1,
BP,bundle of His development,6,0,0.9999999999999983,1,
BP,cardiac right atrium morphogenesis,3,0,0.9999999999999983,1,
BP,noradrenergic neuron development,5,0,0.9999999999999983,1,
MF,N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity,1,0,0.9999999999999983,1,
MF,alcohol dehydrogenase (NAD+) activity,9,0,0.9999999999999983,1,
MF,arginase activity,3,0,0.9999999999999983,1,
MF,electron-transferring-flavoprotein dehydrogenase activity,2,0,0.9999999999999983,1,
MF,hydroxymethylglutaryl-CoA lyase activity,2,0,0.9999999999999983,1,
MF,nicotinate-nucleotide diphosphorylase (carboxylating) activity,1,0,0.9999999999999983,1,
MF,alpha-galactosidase activity,2,0,0.9999999999999983,1,
MF,phosphomevalonate kinase activity,1,0,0.9999999999999983,1,
MF,threonine-tRNA ligase activity,3,0,0.9999999999999983,1,
MF,protein serine/threonine phosphatase inhibitor activity,13,0,0.9999999999999983,1,
MF,asialoglycoprotein receptor activity,2,0,0.9999999999999983,1,
MF,leukotriene receptor activity,4,0,0.9999999999999983,1,
MF,death receptor binding,21,0,0.9999999999999983,1,
MF,oncostatin-M receptor binding,1,0,0.9999999999999983,1,
MF,intracellular cyclic nucleotide activated monoatomic cation channel activity,11,0,0.9999999999999983,1,
MF,extracellularly glutamate-gated ion channel activity,2,0,0.9999999999999983,1,
MF,nucleoside:sodium symporter activity,4,0,0.9999999999999983,1,
MF,vitamin D binding,7,0,0.9999999999999983,1,
CC,complement component C1 complex,3,0,0.9999999999999983,1,
CC,nuclear pre-replicative complex,2,0,0.9999999999999983,1,
CC,actomyosin contractile ring,4,0,0.9999999999999983,1,
BP,dGTP catabolic process,2,0,0.9999999999999983,1,
BP,pyrimidine nucleotide biosynthetic process,32,0,0.9999999999999983,1,
BP,DNA replication termination,1,0,0.9999999999999983,1,
BP,termination of RNA polymerase I transcription,4,0,0.9999999999999983,1,
BP,mRNA polyadenylation,24,0,0.9999999999999983,1,
BP,"tRNA splicing, via endonucleolytic cleavage and ligation",13,0,0.9999999999999983,1,
BP,threonyl-tRNA aminoacylation,3,0,0.9999999999999983,1,
BP,S-adenosylmethionine biosynthetic process,4,0,0.9999999999999983,1,
BP,tryptophan metabolic process,11,0,0.9999999999999983,1,
BP,meiosis II,1,0,0.9999999999999983,1,
BP,female meiosis II,1,0,0.9999999999999983,1,
BP,adenylate cyclase-activating dopamine receptor signaling pathway,9,0,0.9999999999999983,1,
BP,blastoderm segmentation,25,0,0.9999999999999983,1,
BP,mesodermal cell migration,5,0,0.9999999999999983,1,
MF,alcohol dehydrogenase (NADP+) activity,23,0,0.9999999999999983,1,
MF,ceramide glucosyltransferase activity,1,0,0.9999999999999983,1,
MF,4-alpha-hydroxytetrahydrobiopterin dehydratase activity,2,0,0.9999999999999983,1,
MF,"quercetin 2,3-dioxygenase activity",1,0,0.9999999999999983,1,
MF,"UDP-galactose:glucosylceramide beta-1,4-galactosyltransferase activity",3,0,0.9999999999999983,1,
MF,taste receptor activity,26,0,0.9999999999999983,1,
BP,pyrimidine-containing compound salvage,7,0,0.9999999999999983,1,
MF,phospholipase A1 activity,18,0,0.9999999999999983,1,
MF,tRNA (guanine-N1-)-methyltransferase activity,4,0,0.9999999999999983,1,
BP,cysteine catabolic process,4,0,0.9999999999999983,1,
BP,purine deoxyribonucleoside monophosphate catabolic process,6,0,0.9999999999999983,1,
BP,pyrimidine deoxyribonucleotide catabolic process,18,0,0.9999999999999983,1,
BP,protein lipoylation,5,0,0.9999999999999983,1,
BP,folic acid-containing compound biosynthetic process,7,0,0.9999999999999983,1,
BP,cyanate metabolic process,2,0,0.9999999999999983,1,
BP,cyanate catabolic process,2,0,0.9999999999999983,1,
BP,response to nematode,7,0,0.9999999999999983,1,
BP,dorsal/ventral axis specification,12,0,0.9999999999999983,1,
BP,intercellular transport,10,0,0.9999999999999983,1,
BP,regulation of alkaline phosphatase activity,4,0,0.9999999999999983,1,
BP,retina layer formation,25,0,0.9999999999999983,1,
MF,recombination hotspot binding,2,0,0.9999999999999983,1,
BP,positive regulation of steroid biosynthetic process,23,0,0.9999999999999983,1,
BP,regulation of isomerase activity,8,0,0.9999999999999983,1,
BP,positive regulation of isomerase activity,8,0,0.9999999999999983,1,
BP,notochord formation,3,0,0.9999999999999983,1,
BP,negative regulation of neuron maturation,3,0,0.9999999999999983,1,
BP,Schwann cell development,31,0,0.9999999999999983,1,
MF,arsenite transmembrane transporter activity,1,0,0.9999999999999983,1,
MF,L-alanine transmembrane transporter activity,9,0,0.9999999999999983,1,
MF,porin activity,6,0,0.9999999999999983,1,
MF,pyrimidine- and adenosine-specific:sodium symporter activity,4,0,0.9999999999999983,1,
MF,nucleobase:monoatomic cation symporter activity,4,0,0.9999999999999983,1,
MF,efflux transmembrane transporter activity,15,0,0.9999999999999983,1,
MF,alanine:sodium symporter activity,4,0,0.9999999999999983,1,
BP,arsenite transport,1,0,0.9999999999999983,1,
BP,tetraterpenoid biosynthetic process,1,0,0.9999999999999983,1,
BP,carotenoid biosynthetic process,1,0,0.9999999999999983,1,
BP,xanthophyll biosynthetic process,1,0,0.9999999999999983,1,
MF,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor",17,0,0.9999999999999983,1,
BP,nucleologenesis,2,0,0.9999999999999983,1,
BP,propylene metabolic process,1,0,0.9999999999999983,1,
BP,virion assembly,33,0,0.9999999999999983,1,
BP,galactitol metabolic process,1,0,0.9999999999999983,1,
BP,L-cysteine catabolic process,4,0,0.9999999999999983,1,
BP,beta-alanine biosynthetic process,2,0,0.9999999999999983,1,
BP,neural fold elevation formation,3,0,0.9999999999999983,1,
BP,medulla oblongata development,4,0,0.9999999999999983,1,
BP,cranial nerve formation,11,0,0.9999999999999983,1,
BP,cerebellar Purkinje cell layer maturation,2,0,0.9999999999999983,1,
BP,orbitofrontal cortex development,2,0,0.9999999999999983,1,
BP,neural plate axis specification,2,0,0.9999999999999983,1,
MF,wide pore channel activity,33,0,0.9999999999999983,1,
BP,neuronal signal transduction,7,0,0.9999999999999983,1,
CC,desmosome,27,0,0.9999999999999983,1,
MF,benzodiazepine receptor binding,5,0,0.9999999999999983,1,
MF,"extracellular matrix constituent, lubricant activity",4,0,0.9999999999999983,1,
BP,male sex determination,14,0,0.9999999999999983,1,
CC,protein phosphatase 4 complex,6,0,0.9999999999999983,1,
BP,stabilization of membrane potential,17,0,0.9999999999999983,1,
MF,U4 snRNA binding,6,0,0.9999999999999983,1,
BP,otic vesicle formation,8,0,0.9999999999999983,1,
BP,establishment or maintenance of microtubule cytoskeleton polarity,4,0,0.9999999999999983,1,
CC,BLOC-3 complex,2,0,0.9999999999999983,1,
BP,regulation of prostaglandin biosynthetic process,13,0,0.9999999999999983,1,
BP,negative regulation of mRNA 3'-end processing,2,0,0.9999999999999983,1,
MF,A1 adenosine receptor binding,2,0,0.9999999999999983,1,
MF,D4 dopamine receptor binding,1,0,0.9999999999999983,1,
MF,neuropeptide Y receptor binding,3,0,0.9999999999999983,1,
MF,proteinase activated receptor binding,3,0,0.9999999999999983,1,
BP,positive regulation of glucocorticoid metabolic process,1,0,0.9999999999999983,1,
BP,positive regulation of glucocorticoid biosynthetic process,1,0,0.9999999999999983,1,
BP,TRAIL production,2,0,0.9999999999999983,1,
BP,regulation of TRAIL production,2,0,0.9999999999999983,1,
BP,negative regulation of interferon-beta production,15,0,0.9999999999999983,1,
BP,positive regulation of TRAIL production,2,0,0.9999999999999983,1,
BP,negative regulation of superoxide anion generation,3,0,0.9999999999999983,1,
BP,inositol trisphosphate biosynthetic process,8,0,0.9999999999999983,1,
BP,amino acid export across plasma membrane,1,0,0.9999999999999983,1,
BP,positive regulation of mast cell activation,19,0,0.9999999999999983,1,
BP,putrescine biosynthetic process from ornithine,3,0,0.9999999999999983,1,
MF,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity",1,0,0.9999999999999983,1,
BP,quinolinate catabolic process,1,0,0.9999999999999983,1,
CC,endoplasmic reticulum chaperone complex,11,0,0.9999999999999983,1,
CC,oligosaccharyltransferase III complex,1,0,0.9999999999999983,1,
CC,ESC/E(Z) complex,10,0,0.9999999999999983,1,
CC,ciliary rootlet,15,0,0.9999999999999983,1,
BP,thymine transport,2,0,0.9999999999999983,1,
MF,lipase binding,7,0,0.9999999999999983,1,
MF,adenine/guanine mispair binding,1,0,0.9999999999999983,1,
MF,AP-1 adaptor complex binding,5,0,0.9999999999999983,1,
CC,myelin sheath adaxonal region,6,0,0.9999999999999983,1,
CC,Seh1-associated complex,8,0,0.9999999999999983,1,
CC,alphav-beta3 integrin-PKCalpha complex,3,0,0.9999999999999983,1,
BP,germ cell proliferation,10,0,0.9999999999999983,1,
BP,inner dynein arm assembly,17,0,0.9999999999999983,1,
CC,pre-replicative complex,2,0,0.9999999999999983,1,
MF,arachidonate 8(S)-lipoxygenase activity,2,0,0.9999999999999983,1,
BP,neuronal stem cell division,1,0,0.9999999999999983,1,
BP,interleukin-5-mediated signaling pathway,6,0,0.9999999999999983,1,
BP,VEGF-activated neuropilin signaling pathway,2,0,0.9999999999999983,1,
BP,DNA endoreduplication,4,0,0.9999999999999983,1,
BP,serotonin biosynthetic process,4,0,0.9999999999999983,1,
BP,negative regulation of tyrosine phosphorylation of STAT protein,12,0,0.9999999999999983,1,
CC,germinal vesicle,4,0,0.9999999999999983,1,
CC,MHC class II protein complex,15,0,0.9999999999999983,1,
BP,long-chain fatty acid catabolic process,9,0,0.9999999999999983,1,
CC,GPI-anchor transamidase complex,5,0,0.9999999999999983,1,
BP,D-amino acid transport,6,0,0.9999999999999983,1,
BP,nucleoside salvage,10,0,0.9999999999999983,1,
BP,regulation of cytotoxic T cell degranulation,3,0,0.9999999999999983,1,
BP,negative regulation of cytotoxic T cell degranulation,3,0,0.9999999999999983,1,
BP,negative regulation of insulin-like growth factor receptor signaling pathway,9,0,0.9999999999999983,1,
BP,tongue development,20,0,0.9999999999999983,1,
BP,dicarboxylic acid catabolic process,18,0,0.9999999999999983,1,
MF,cyclic nucleotide-gated monoatomic ion channel activity,11,0,0.9999999999999983,1,
BP,regulation of monoatomic anion transport,18,0,0.9999999999999983,1,
BP,renal phosphate excretion,2,0,0.9999999999999983,1,
BP,meiotic DNA integrity checkpoint signaling,2,0,0.9999999999999983,1,
CC,basal cortex,5,0,0.9999999999999983,1,
BP,regulation of FasL production,1,0,0.9999999999999983,1,
BP,negative regulation of FasL production,1,0,0.9999999999999983,1,
BP,carnitine biosynthetic process,4,0,0.9999999999999983,1,
BP,positive regulation of inner ear auditory receptor cell differentiation,2,0,0.9999999999999983,1,
BP,positive regulation of mechanoreceptor differentiation,2,0,0.9999999999999983,1,
BP,positive regulation of macrophage differentiation,16,0,0.9999999999999983,1,
BP,positive regulation of intestinal cholesterol absorption,3,0,0.9999999999999983,1,
BP,positive regulation of isoprenoid metabolic process,1,0,0.9999999999999983,1,
BP,negative regulation of complement activation,13,0,0.9999999999999983,1,
BP,positive regulation of translational initiation by iron,1,0,0.9999999999999983,1,
BP,glycerol-3-phosphate catabolic process,2,0,0.9999999999999983,1,
BP,formaldehyde catabolic process,3,0,0.9999999999999983,1,
BP,butyrate catabolic process,1,0,0.9999999999999983,1,
BP,L-cysteine metabolic process,4,0,0.9999999999999983,1,
BP,S-adenosylmethionine metabolic process,14,0,0.9999999999999983,1,
BP,development of secondary male sexual characteristics,2,0,0.9999999999999983,1,
BP,regulation of RNA export from nucleus,13,0,0.9999999999999983,1,
BP,positive regulation of saliva secretion,2,0,0.9999999999999983,1,
BP,hydroxylysine metabolic process,2,0,0.9999999999999983,1,
BP,hydroxylysine biosynthetic process,2,0,0.9999999999999983,1,
MF,NAD-dependent histone H3K9 deacetylase activity,2,0,0.9999999999999983,1,
MF,tapasin binding,1,0,0.9999999999999983,1,
MF,7-beta-hydroxysteroid dehydrogenase (NADP+) activity,1,0,0.9999999999999983,1,
MF,"androstan-3-alpha,17-beta-diol dehydrogenase activity",9,0,0.9999999999999983,1,
MF,calcium-independent phospholipase A2 activity,9,0,0.9999999999999983,1,
MF,glucosamine kinase activity,1,0,0.9999999999999983,1,
MF,glycerol-3-phosphate dehydrogenase [NAD(P)+] activity,2,0,0.9999999999999983,1,
BP,regulation of sprouting of injured axon,3,0,0.9999999999999983,1,
MF,L-fuconate dehydratase activity,1,0,0.9999999999999983,1,
MF,steroid sulfotransferase activity,4,0,0.9999999999999983,1,
MF,acetyl-CoA C-myristoyltransferase activity,3,0,0.9999999999999983,1,
MF,nuclear androgen receptor binding,26,0,0.9999999999999983,1,
BP,white fat cell differentiation,17,0,0.9999999999999983,1,
BP,regulation of negative chemotaxis,4,0,0.9999999999999983,1,
BP,microtubule sliding,2,0,0.9999999999999983,1,
BP,tRNA transport,6,0,0.9999999999999983,1,
BP,negative regulation of calcium-independent cell-cell adhesion,1,0,0.9999999999999983,1,
MF,hepoxilin A3 synthase activity,1,0,0.9999999999999983,1,
BP,tRNA acetylation,1,0,0.9999999999999983,1,
BP,myoblast migration,13,0,0.9999999999999983,1,
BP,smooth endoplasmic reticulum calcium ion homeostasis,2,0,0.9999999999999983,1,
MF,5'-deoxyribose-5-phosphate lyase activity,6,0,0.9999999999999983,1,
MF,"DNA (cytosine-5-)-methyltransferase activity, acting on CpG substrates",2,0,0.9999999999999983,1,
BP,flavonoid glucuronidation,5,0,0.9999999999999983,1,
MF,"beta-galactoside alpha-2,3-sialyltransferase activity",1,0,0.9999999999999983,1,
MF,tocopherol omega-hydroxylase activity,1,0,0.9999999999999983,1,
MF,alpha-tocopherol omega-hydroxylase activity,1,0,0.9999999999999983,1,
MF,tocotrienol omega-hydroxylase activity,1,0,0.9999999999999983,1,
MF,"all-trans-retinyl-palmitate hydrolase, 11-cis retinol forming activity",1,0,0.9999999999999983,1,
MF,"all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity",1,0,0.9999999999999983,1,
MF,"dolichyl-P-Man:Man(7)GlcNAc(2)-PP-dolichol alpha-1,6-mannosyltransferase",1,0,0.9999999999999983,1,
BP,cardiac myofibril assembly,19,0,0.9999999999999983,1,
BP,male mating behavior,6,0,0.9999999999999983,1,
BP,camera-type eye photoreceptor cell differentiation,30,0,0.9999999999999983,1,
MF,phosphatidylcholine-sterol O-acyltransferase activator activity,6,0,0.9999999999999983,1,
BP,lung growth,6,0,0.9999999999999983,1,
BP,primary prostatic bud elongation,2,0,0.9999999999999983,1,
BP,negative regulation of prostatic bud formation,4,0,0.9999999999999983,1,
BP,epithelial cell proliferation involved in prostate gland development,11,0,0.9999999999999983,1,
BP,cardiac fibroblast cell differentiation,5,0,0.9999999999999983,1,
BP,cardiac fibroblast cell development,5,0,0.9999999999999983,1,
BP,negative regulation of vascular wound healing,8,0,0.9999999999999983,1,
BP,negative regulation of branching involved in lung morphogenesis,1,0,0.9999999999999983,1,
BP,seminal vesicle development,2,0,0.9999999999999983,1,
BP,alveolar primary septum development,1,0,0.9999999999999983,1,
BP,cell proliferation involved in outflow tract morphogenesis,3,0,0.9999999999999983,1,
BP,negative regulation of testicular blood vessel morphogenesis,1,0,0.9999999999999983,1,
BP,glycolytic process from galactose,1,0,0.9999999999999983,1,
BP,pharyngeal arch artery morphogenesis,9,0,0.9999999999999983,1,
BP,meiosis II cell cycle process,1,0,0.9999999999999983,1,
CC,complement component C1q complex,3,0,0.9999999999999983,1,
MF,glutamic-type peptidase activity,1,0,0.9999999999999983,1,
MF,fibrinogen binding,5,0,0.9999999999999983,1,
BP,synaptonemal complex organization,26,0,0.9999999999999983,1,
MF,tubulin-dependent ATPase activity,1,0,0.9999999999999983,1,
BP,neutrophil aggregation,2,0,0.9999999999999983,1,
MF,11-beta-hydroxysteroid dehydrogenase (NADP+) activity,1,0,0.9999999999999983,1,
CC,nuclear pore transmembrane ring,1,0,0.9999999999999983,1,
CC,Golgi-associated vesicle lumen,1,0,0.9999999999999983,1,
CC,U2-type post-spliceosomal complex,1,0,0.9999999999999983,1,
BP,nuclear mRNA surveillance of mRNA 3'-end processing,1,0,0.9999999999999983,1,
CC,SMAD protein complex,9,0,0.9999999999999983,1,
BP,protein targeting to vacuole involved in autophagy,6,0,0.9999999999999983,1,
BP,cellular response to ethanol,13,0,0.9999999999999983,1,
BP,response to heparin,7,0,0.9999999999999983,1,
BP,positive regulation of transforming growth factor beta production,23,0,0.9999999999999983,1,
